code,barcode,price,name,img,qty,cat
1016632,5060265860127,6422,Magic Rock High Wire Grapefruit West Coast PA,/71172/142c0ce9-ba52-4bf1-99dd-e9c7f9ce2218.jpg,0,1
1016634,5060265860134,5623,Magic Rock Salty Kiss Gooseberry Gose,/71172/7049fa19-659a-4d19-ab65-37ffdf69ad61.jpg,0,1
1016636,5060265860776,5623,Magic Rock Saucery Session IPA,/71172/970814ff-777e-4e3f-9135-8ea40e0afc72.jpg,0,1
1008977,8004747006525,3522,Amor D ua  Grappa,/71172/e8ef5949-59cf-4af6-9215-068f4c055f32.jpg,0,2
255718,4016500013187,2999,Asbach Original Aged 3 Years 70cl,/1/c48b3340-fb38-4699-b566-abfe5a902a60.jpg,0,2
1008926,3152900001155,4723,Calvados Boulard Grand Solage Calvados Pays d'Auge 70cl,/71172/791c65e5-fb2f-4323-a756-ac55c603f94a.jpg,0,2
122629,5020379041782,4022,Christian Dupre Napoléon Fine Brandy 1.5L,/1/5f19990b-88e6-42e4-bb78-b5ef144f4a3e.jpg,0,2
66166,5011295105801,1499,Christian Dupre Napoléon Fine Brandy 70cl,/1/ca3bcb7e-4411-453a-a6f5-c2436d819e27.jpg,0,2
702027,3049197110076,2999,Courvoisier VS Cognac Brandy 70cl,/1/a1c1c56c-3afa-4210-859f-5e9e14ab930c.jpg,0,2
529297,8710625505553,1499,De Kuyper Cherry Brandy Liqueur 50cl,/1/1c1a4157-0e64-42d8-99e6-85924d61cc44.jpg,0,2
702043,3245990250203,4199,Hennessy Very Special Cognac 70cl,/1/adf7d744-661a-4d94-a76c-3858bef67515.jpg,0,2
702001,23219820005640,2955,Martell VS Cognac 70cl,/1/7a584abc-7b23-49f5-9902-d9e1dfcd01e6.jpg,0,2
226118,3219820000016,8623,Martell VS Fine Cognac 1.5L,/1/ac06a356-618d-4320-93c3-fca744e0be4e.jpg,0,2
1011018,4009367220805,3622,Metaxa 5 Greek Spirit,/71172/371eaf32-7010-4928-9812-ab8aac36fae2.jpg,0,2
1014546,3024480001781,7023,Rémy Martin 1738 Accord Royal Cognac 70cl,/71172/08558fda-cac7-41f9-97d0-fc82b808ed76.jpg,0,2
129092,3024482270109,4349,Rémy Martin VSOP Cognac Fine Champagne 70cl,/1/116e124a-db01-4535-b4bc-94d7795fe0f0.jpg,0,2
185554,5010327405544,2175,Three Barrels Rare Old French Brandy VSOP 70cl,/1/8957f19c-3af0-4e2d-a616-1d6ba200f56d.jpg,0,2
51669,8000060100247,2849,Vecchia Romagna Etichetta Nera 70cl,/1/8502e768-9dd9-45ee-b2ca-aaa8df6cde42.jpg,0,2
1012868,5060056540368,3243,Balfour 1503 Classic Cuvee,/71172/461a19d6-5a9a-435a-85f7-13a3d30039fb.jpg,0,3
170605,3052853075909,6623,Bollinger Special Cuvee Champagne NV 75cl,/1/950b39c8-f08b-493d-95aa-6cca06361041.jpg,0,3
1008845,8000942087789,1395,Bosco Prosecco Spumante DOC 75cl,/2/f8e27f77-8637-40bb-a95c-ebc1a8ca6a07.jpg,0,3
106436,8005415046447,999,Canti Prosecco Spumante Extra Dry Millesimato 75cl,/1/a8bd03be-8fad-435b-b08b-7c0152d8b2a9.jpg,0,3
382226,8410036009090,1099,Freixenet Cordon Negro Brut 750ml,/1/2ada0e4b-aadf-4053-a3df-16d697f3046c.jpg,0,3
238176,8410036806422,1249,Freixenet Prosecco 75cl,/1/c50cbf20-a1aa-4c7b-8873-6e02013a1d12.jpg,0,3
296434,3029440000286,5283,Lanson Champagne Black Label Brut 750ml,/1/d8094442-7196-43c1-9e2c-a2de0d71b1ab.jpg,0,3
533489,3029440000408,6183,Lanson Rosé Champagne 750ml,/1/c919a969-a06d-4d00-872a-accc38eac1ef.jpg,0,3
191942,3258438000001,8123,Laurent-Perrier Champagne Cuvée Rosé Brut 750ml,/1/f6bc2154-f5ed-4b5c-9129-5873a9b74db0.jpg,0,3
